master_id,master_fileID,slave_id,slave_fileID,delta_days,track
S1A_IW_SLC__1SDV_20250123T215958_20250123T220025_057577_0717D2_76AA,S1A_IW_SLC__1SDV_20250123T215958_20250123T220025_057577_0717D2_76AA-SLC,S1A_IW_SLC__1SDV_20250204T215958_20250204T220025_057752_071EBA_9EDE,S1A_IW_SLC__1SDV_20250204T215958_20250204T220025_057752_071EBA_9EDE-SLC,12,105
S1A_IW_SLC__1SDV_20250123T220023_20250123T220050_057577_0717D2_67F7,S1A_IW_SLC__1SDV_20250123T220023_20250123T220050_057577_0717D2_67F7-SLC,S1A_IW_SLC__1SDV_20250204T220023_20250204T220050_057752_071EBA_0768,S1A_IW_SLC__1SDV_20250204T220023_20250204T220050_057752_071EBA_0768-SLC,12,105
S1A_IW_SLC__1SDV_20250123T220048_20250123T220115_057577_0717D2_A41D,S1A_IW_SLC__1SDV_20250123T220048_20250123T220115_057577_0717D2_A41D-SLC,S1A_IW_SLC__1SDV_20250216T215727_20250216T215754_057927_0725C7_D71F,S1A_IW_SLC__1SDV_20250216T215727_20250216T215754_057927_0725C7_D71F-SLC,23,105
S1A_IW_SLC__1SDV_20250204T215727_20250204T215755_057752_071EBA_D383,S1A_IW_SLC__1SDV_20250204T215727_20250204T215755_057752_071EBA_D383-SLC,S1A_IW_SLC__1SDV_20250216T215727_20250216T215754_057927_0725C7_D71F,S1A_IW_SLC__1SDV_20250216T215727_20250216T215754_057927_0725C7_D71F-SLC,12,105
S1A_IW_SLC__1SDV_20250204T215753_20250204T215820_057752_071EBA_0D28,S1A_IW_SLC__1SDV_20250204T215753_20250204T215820_057752_071EBA_0D28-SLC,S1A_IW_SLC__1SDV_20250216T215817_20250216T215844_057927_0725C7_34C0,S1A_IW_SLC__1SDV_20250216T215817_20250216T215844_057927_0725C7_34C0-SLC,12,105
S1A_IW_SLC__1SDV_20250204T215818_20250204T215845_057752_071EBA_F490,S1A_IW_SLC__1SDV_20250204T215818_20250204T215845_057752_071EBA_F490-SLC,S1A_IW_SLC__1SDV_20250216T215842_20250216T215909_057927_0725C7_5A18,S1A_IW_SLC__1SDV_20250216T215842_20250216T215909_057927_0725C7_5A18-SLC,12,105
S1A_IW_SLC__1SDV_20250204T215842_20250204T215909_057752_071EBA_C677,S1A_IW_SLC__1SDV_20250204T215842_20250204T215909_057752_071EBA_C677-SLC,S1A_IW_SLC__1SDV_20250216T215842_20250216T215909_057927_0725C7_5A18,S1A_IW_SLC__1SDV_20250216T215842_20250216T215909_057927_0725C7_5A18-SLC,12,105
S1A_IW_SLC__1SDV_20250204T215907_20250204T215934_057752_071EBA_0075,S1A_IW_SLC__1SDV_20250204T215907_20250204T215934_057752_071EBA_0075-SLC,S1A_IW_SLC__1SDV_20250216T215907_20250216T215934_057927_0725C7_F716,S1A_IW_SLC__1SDV_20250216T215907_20250216T215934_057927_0725C7_F716-SLC,12,105
S1A_IW_SLC__1SDV_20250204T215932_20250204T220000_057752_071EBA_61F4,S1A_IW_SLC__1SDV_20250204T215932_20250204T220000_057752_071EBA_61F4-SLC,S1A_IW_SLC__1SDV_20250216T215932_20250216T215959_057927_0725C7_B81F,S1A_IW_SLC__1SDV_20250216T215932_20250216T215959_057927_0725C7_B81F-SLC,12,105
S1A_IW_SLC__1SDV_20250204T215958_20250204T220025_057752_071EBA_9EDE,S1A_IW_SLC__1SDV_20250204T215958_20250204T220025_057752_071EBA_9EDE-SLC,S1A_IW_SLC__1SDV_20250216T220022_20250216T220049_057927_0725C7_0ABF,S1A_IW_SLC__1SDV_20250216T220022_20250216T220049_057927_0725C7_0ABF-SLC,12,105
S1A_IW_SLC__1SDV_20250204T220023_20250204T220050_057752_071EBA_0768,S1A_IW_SLC__1SDV_20250204T220023_20250204T220050_057752_071EBA_0768-SLC,S1A_IW_SLC__1SDV_20250216T220047_20250216T220114_057927_0725C7_6E31,S1A_IW_SLC__1SDV_20250216T220047_20250216T220114_057927_0725C7_6E31-SLC,12,105
S1A_IW_SLC__1SDV_20250204T220047_20250204T220114_057752_071EBA_393A,S1A_IW_SLC__1SDV_20250204T220047_20250204T220114_057752_071EBA_393A-SLC,S1A_IW_SLC__1SDV_20250216T220047_20250216T220114_057927_0725C7_6E31,S1A_IW_SLC__1SDV_20250216T220047_20250216T220114_057927_0725C7_6E31-SLC,12,105
S1A_IW_SLC__1SDV_20250216T215727_20250216T215754_057927_0725C7_D71F,S1A_IW_SLC__1SDV_20250216T215727_20250216T215754_057927_0725C7_D71F-SLC,S1A_IW_SLC__1SDV_20250228T215752_20250228T215819_058102_072CEB_3960,S1A_IW_SLC__1SDV_20250228T215752_20250228T215819_058102_072CEB_3960-SLC,12,105
S1A_IW_SLC__1SDV_20250216T215752_20250216T215819_057927_0725C7_6781,S1A_IW_SLC__1SDV_20250216T215752_20250216T215819_057927_0725C7_6781-SLC,S1A_IW_SLC__1SDV_20250228T215752_20250228T215819_058102_072CEB_3960,S1A_IW_SLC__1SDV_20250228T215752_20250228T215819_058102_072CEB_3960-SLC,12,105
S1A_IW_SLC__1SDV_20250216T215817_20250216T215844_057927_0725C7_34C0,S1A_IW_SLC__1SDV_20250216T215817_20250216T215844_057927_0725C7_34C0-SLC,S1A_IW_SLC__1SDV_20250228T215817_20250228T215844_058102_072CEB_4E30,S1A_IW_SLC__1SDV_20250228T215817_20250228T215844_058102_072CEB_4E30-SLC,12,105
S1A_IW_SLC__1SDV_20250216T215842_20250216T215909_057927_0725C7_5A18,S1A_IW_SLC__1SDV_20250216T215842_20250216T215909_057927_0725C7_5A18-SLC,S1A_IW_SLC__1SDV_20250228T215842_20250228T215909_058102_072CEB_BD8B,S1A_IW_SLC__1SDV_20250228T215842_20250228T215909_058102_072CEB_BD8B-SLC,12,105
S1A_IW_SLC__1SDV_20250216T215907_20250216T215934_057927_0725C7_F716,S1A_IW_SLC__1SDV_20250216T215907_20250216T215934_057927_0725C7_F716-SLC,S1A_IW_SLC__1SDV_20250228T215907_20250228T215934_058102_072CEB_261B,S1A_IW_SLC__1SDV_20250228T215907_20250228T215934_058102_072CEB_261B-SLC,12,105
S1A_IW_SLC__1SDV_20250216T215932_20250216T215959_057927_0725C7_B81F,S1A_IW_SLC__1SDV_20250216T215932_20250216T215959_057927_0725C7_B81F-SLC,S1A_IW_SLC__1SDV_20250228T215957_20250228T220024_058102_072CEB_B43E,S1A_IW_SLC__1SDV_20250228T215957_20250228T220024_058102_072CEB_B43E-SLC,12,105
S1A_IW_SLC__1SDV_20250216T215957_20250216T220024_057927_0725C7_4A51,S1A_IW_SLC__1SDV_20250216T215957_20250216T220024_057927_0725C7_4A51-SLC,S1A_IW_SLC__1SDV_20250228T215957_20250228T220024_058102_072CEB_B43E,S1A_IW_SLC__1SDV_20250228T215957_20250228T220024_058102_072CEB_B43E-SLC,12,105
S1A_IW_SLC__1SDV_20250216T220022_20250216T220049_057927_0725C7_0ABF,S1A_IW_SLC__1SDV_20250216T220022_20250216T220049_057927_0725C7_0ABF-SLC,S1A_IW_SLC__1SDV_20250228T220022_20250228T220049_058102_072CEB_927D,S1A_IW_SLC__1SDV_20250228T220022_20250228T220049_058102_072CEB_927D-SLC,12,105
S1A_IW_SLC__1SDV_20250216T220047_20250216T220114_057927_0725C7_6E31,S1A_IW_SLC__1SDV_20250216T220047_20250216T220114_057927_0725C7_6E31-SLC,S1A_IW_SLC__1SDV_20250228T220047_20250228T220114_058102_072CEB_F64E,S1A_IW_SLC__1SDV_20250228T220047_20250228T220114_058102_072CEB_F64E-SLC,12,105
S1A_IW_SLC__1SDV_20250228T215726_20250228T215754_058102_072CEB_BB46,S1A_IW_SLC__1SDV_20250228T215726_20250228T215754_058102_072CEB_BB46-SLC,S1A_IW_SLC__1SDV_20250312T215727_20250312T215755_058277_0733FF_589E,S1A_IW_SLC__1SDV_20250312T215727_20250312T215755_058277_0733FF_589E-SLC,12,105
S1A_IW_SLC__1SDV_20250228T215752_20250228T215819_058102_072CEB_3960,S1A_IW_SLC__1SDV_20250228T215752_20250228T215819_058102_072CEB_3960-SLC,S1A_IW_SLC__1SDV_20250312T215752_20250312T215819_058277_0733FF_735A,S1A_IW_SLC__1SDV_20250312T215752_20250312T215819_058277_0733FF_735A-SLC,12,105
S1A_IW_SLC__1SDV_20250228T215817_20250228T215844_058102_072CEB_4E30,S1A_IW_SLC__1SDV_20250228T215817_20250228T215844_058102_072CEB_4E30-SLC,S1A_IW_SLC__1SDV_20250312T215817_20250312T215844_058277_0733FF_0472,S1A_IW_SLC__1SDV_20250312T215817_20250312T215844_058277_0733FF_0472-SLC,12,105
S1A_IW_SLC__1SDV_20250228T215842_20250228T215909_058102_072CEB_BD8B,S1A_IW_SLC__1SDV_20250228T215842_20250228T215909_058102_072CEB_BD8B-SLC,S1A_IW_SLC__1SDV_20250312T215842_20250312T215909_058277_0733FF_8A2E,S1A_IW_SLC__1SDV_20250312T215842_20250312T215909_058277_0733FF_8A2E-SLC,12,105
S1A_IW_SLC__1SDV_20250228T215907_20250228T215934_058102_072CEB_261B,S1A_IW_SLC__1SDV_20250228T215907_20250228T215934_058102_072CEB_261B-SLC,S1A_IW_SLC__1SDV_20250312T215907_20250312T215934_058277_0733FF_851E,S1A_IW_SLC__1SDV_20250312T215907_20250312T215934_058277_0733FF_851E-SLC,12,105
S1A_IW_SLC__1SDV_20250228T215931_20250228T215959_058102_072CEB_0F5C,S1A_IW_SLC__1SDV_20250228T215931_20250228T215959_058102_072CEB_0F5C-SLC,S1A_IW_SLC__1SDV_20250312T215932_20250312T215959_058277_0733FF_C53E,S1A_IW_SLC__1SDV_20250312T215932_20250312T215959_058277_0733FF_C53E-SLC,12,105
S1A_IW_SLC__1SDV_20250228T215957_20250228T220024_058102_072CEB_B43E,S1A_IW_SLC__1SDV_20250228T215957_20250228T220024_058102_072CEB_B43E-SLC,S1A_IW_SLC__1SDV_20250312T215957_20250312T220024_058277_0733FF_C95B,S1A_IW_SLC__1SDV_20250312T215957_20250312T220024_058277_0733FF_C95B-SLC,12,105
S1A_IW_SLC__1SDV_20250228T220022_20250228T220049_058102_072CEB_927D,S1A_IW_SLC__1SDV_20250228T220022_20250228T220049_058102_072CEB_927D-SLC,S1A_IW_SLC__1SDV_20250312T220022_20250312T220049_058277_0733FF_34C1,S1A_IW_SLC__1SDV_20250312T220022_20250312T220049_058277_0733FF_34C1-SLC,12,105
S1A_IW_SLC__1SDV_20250228T220047_20250228T220114_058102_072CEB_F64E,S1A_IW_SLC__1SDV_20250228T220047_20250228T220114_058102_072CEB_F64E-SLC,S1A_IW_SLC__1SDV_20250312T220047_20250312T220114_058277_0733FF_EA2F,S1A_IW_SLC__1SDV_20250312T220047_20250312T220114_058277_0733FF_EA2F-SLC,12,105
S1A_IW_SLC__1SDV_20250312T215727_20250312T215755_058277_0733FF_589E,S1A_IW_SLC__1SDV_20250312T215727_20250312T215755_058277_0733FF_589E-SLC,S1A_IW_SLC__1SDV_20250324T215727_20250324T215755_058452_073AEA_FB3C,S1A_IW_SLC__1SDV_20250324T215727_20250324T215755_058452_073AEA_FB3C-SLC,12,105
S1A_IW_SLC__1SDV_20250312T215752_20250312T215819_058277_0733FF_735A,S1A_IW_SLC__1SDV_20250312T215752_20250312T215819_058277_0733FF_735A-SLC,S1A_IW_SLC__1SDV_20250324T215752_20250324T215819_058452_073AEA_6901,S1A_IW_SLC__1SDV_20250324T215752_20250324T215819_058452_073AEA_6901-SLC,12,105
S1A_IW_SLC__1SDV_20250312T215817_20250312T215844_058277_0733FF_0472,S1A_IW_SLC__1SDV_20250312T215817_20250312T215844_058277_0733FF_0472-SLC,S1A_IW_SLC__1SDV_20250324T215817_20250324T215844_058452_073AEA_6448,S1A_IW_SLC__1SDV_20250324T215817_20250324T215844_058452_073AEA_6448-SLC,12,105
S1A_IW_SLC__1SDV_20250312T215842_20250312T215909_058277_0733FF_8A2E,S1A_IW_SLC__1SDV_20250312T215842_20250312T215909_058277_0733FF_8A2E-SLC,S1A_IW_SLC__1SDV_20250324T215842_20250324T215909_058452_073AEA_1734,S1A_IW_SLC__1SDV_20250324T215842_20250324T215909_058452_073AEA_1734-SLC,12,105
S1A_IW_SLC__1SDV_20250312T215907_20250312T215934_058277_0733FF_851E,S1A_IW_SLC__1SDV_20250312T215907_20250312T215934_058277_0733FF_851E-SLC,S1A_IW_SLC__1SDV_20250324T215907_20250324T215934_058452_073AEA_334B,S1A_IW_SLC__1SDV_20250324T215907_20250324T215934_058452_073AEA_334B-SLC,12,105
S1A_IW_SLC__1SDV_20250312T215932_20250312T215959_058277_0733FF_C53E,S1A_IW_SLC__1SDV_20250312T215932_20250312T215959_058277_0733FF_C53E-SLC,S1A_IW_SLC__1SDV_20250324T215932_20250324T215959_058452_073AEA_0E69,S1A_IW_SLC__1SDV_20250324T215932_20250324T215959_058452_073AEA_0E69-SLC,12,105
S1A_IW_SLC__1SDV_20250312T215957_20250312T220024_058277_0733FF_C95B,S1A_IW_SLC__1SDV_20250312T215957_20250312T220024_058277_0733FF_C95B-SLC,S1A_IW_SLC__1SDV_20250324T215957_20250324T220024_058452_073AEA_F18B,S1A_IW_SLC__1SDV_20250324T215957_20250324T220024_058452_073AEA_F18B-SLC,12,105
S1A_IW_SLC__1SDV_20250312T220022_20250312T220049_058277_0733FF_34C1,S1A_IW_SLC__1SDV_20250312T220022_20250312T220049_058277_0733FF_34C1-SLC,S1A_IW_SLC__1SDV_20250324T220022_20250324T220049_058452_073AEA_813B,S1A_IW_SLC__1SDV_20250324T220022_20250324T220049_058452_073AEA_813B-SLC,12,105
S1A_IW_SLC__1SDV_20250312T220047_20250312T220114_058277_0733FF_EA2F,S1A_IW_SLC__1SDV_20250312T220047_20250312T220114_058277_0733FF_EA2F-SLC,S1A_IW_SLC__1SDV_20250324T220047_20250324T220114_058452_073AEA_FE42,S1A_IW_SLC__1SDV_20250324T220047_20250324T220114_058452_073AEA_FE42-SLC,12,105
S1A_IW_SLC__1SDV_20210602T101907_20210602T101925_038159_0480F2_4D56,S1A_IW_SLC__1SDV_20210602T101907_20210602T101925_038159_0480F2_4D56-SLC,S1A_IW_SLC__1SDV_20210614T101908_20210614T101925_038334_048625_8209,S1A_IW_SLC__1SDV_20210614T101908_20210614T101925_038334_048625_8209-SLC,12,112
S1B_IW_SLC__1SDV_20210608T101814_20210608T101838_027263_0341AE_4968,S1B_IW_SLC__1SDV_20210608T101814_20210608T101838_027263_0341AE_4968-SLC,S1B_IW_SLC__1SDV_20210620T101815_20210620T101838_027438_0346E8_A5ED,S1B_IW_SLC__1SDV_20210620T101815_20210620T101838_027438_0346E8_A5ED-SLC,12,112
S1A_IW_SLC__1SDV_20210614T101908_20210614T101925_038334_048625_8209,S1A_IW_SLC__1SDV_20210614T101908_20210614T101925_038334_048625_8209-SLC,S1A_IW_SLC__1SDV_20210626T101908_20210626T101926_038509_048B61_2ED0,S1A_IW_SLC__1SDV_20210626T101908_20210626T101926_038509_048B61_2ED0-SLC,12,112
S1B_IW_SLC__1SDV_20210620T101815_20210620T101838_027438_0346E8_A5ED,S1B_IW_SLC__1SDV_20210620T101815_20210620T101838_027438_0346E8_A5ED-SLC,S1B_IW_SLC__1SDV_20210702T101816_20210702T101839_027613_034BBF_7914,S1B_IW_SLC__1SDV_20210702T101816_20210702T101839_027613_034BBF_7914-SLC,12,112
S1A_IW_SLC__1SDV_20210626T101908_20210626T101926_038509_048B61_2ED0,S1A_IW_SLC__1SDV_20210626T101908_20210626T101926_038509_048B61_2ED0-SLC,S1B_IW_SLC__1SDV_20210714T101816_20210714T101840_027788_0350F3_3038,S1B_IW_SLC__1SDV_20210714T101816_20210714T101840_027788_0350F3_3038-SLC,17,112
S1B_IW_SLC__1SDV_20210702T101816_20210702T101839_027613_034BBF_7914,S1B_IW_SLC__1SDV_20210702T101816_20210702T101839_027613_034BBF_7914-SLC,S1B_IW_SLC__1SDV_20210714T101816_20210714T101840_027788_0350F3_3038,S1B_IW_SLC__1SDV_20210714T101816_20210714T101840_027788_0350F3_3038-SLC,12,112
S1B_IW_SLC__1SDV_20210714T101816_20210714T101840_027788_0350F3_3038,S1B_IW_SLC__1SDV_20210714T101816_20210714T101840_027788_0350F3_3038-SLC,S1B_IW_SLC__1SDV_20210726T101817_20210726T101841_027963_035620_A48D,S1B_IW_SLC__1SDV_20210726T101817_20210726T101841_027963_035620_A48D-SLC,12,112
S1A_IW_SLC__1SDV_20210720T101910_20210720T101928_038859_0495E1_01BB,S1A_IW_SLC__1SDV_20210720T101910_20210720T101928_038859_0495E1_01BB-SLC,S1A_IW_SLC__1SDV_20210801T101910_20210801T101928_039034_049B14_12B6,S1A_IW_SLC__1SDV_20210801T101910_20210801T101928_039034_049B14_12B6-SLC,12,112
S1B_IW_SLC__1SDV_20210726T101817_20210726T101841_027963_035620_A48D,S1B_IW_SLC__1SDV_20210726T101817_20210726T101841_027963_035620_A48D-SLC,S1B_IW_SLC__1SDV_20210807T101818_20210807T101845_028138_035B61_F4F6,S1B_IW_SLC__1SDV_20210807T101818_20210807T101845_028138_035B61_F4F6-SLC,12,112
S1A_IW_SLC__1SDV_20210801T101910_20210801T101928_039034_049B14_12B6,S1A_IW_SLC__1SDV_20210801T101910_20210801T101928_039034_049B14_12B6-SLC,S1A_IW_SLC__1SDV_20210813T101911_20210813T101929_039209_04A0F2_15B7,S1A_IW_SLC__1SDV_20210813T101911_20210813T101929_039209_04A0F2_15B7-SLC,12,112
S1B_IW_SLC__1SDV_20210807T101818_20210807T101845_028138_035B61_F4F6,S1B_IW_SLC__1SDV_20210807T101818_20210807T101845_028138_035B61_F4F6-SLC,S1B_IW_SLC__1SDV_20210819T101818_20210819T101845_028313_0360DA_F883,S1B_IW_SLC__1SDV_20210819T101818_20210819T101845_028313_0360DA_F883-SLC,12,112
S1B_IW_SLC__1SDV_20210807T101843_20210807T101920_028138_035B61_E390,S1B_IW_SLC__1SDV_20210807T101843_20210807T101920_028138_035B61_E390-SLC,S1B_IW_SLC__1SDV_20210819T101843_20210819T101920_028313_0360DA_BF77,S1B_IW_SLC__1SDV_20210819T101843_20210819T101920_028313_0360DA_BF77-SLC,12,112
S1A_IW_SLC__1SDV_20210813T101911_20210813T101929_039209_04A0F2_15B7,S1A_IW_SLC__1SDV_20210813T101911_20210813T101929_039209_04A0F2_15B7-SLC,S1A_IW_SLC__1SDV_20210825T101912_20210825T101930_039384_04A6EF_832C,S1A_IW_SLC__1SDV_20210825T101912_20210825T101930_039384_04A6EF_832C-SLC,12,112
S1B_IW_SLC__1SDV_20210819T101818_20210819T101845_028313_0360DA_F883,S1B_IW_SLC__1SDV_20210819T101818_20210819T101845_028313_0360DA_F883-SLC,S1B_IW_SLC__1SDV_20210831T101819_20210831T101846_028488_036651_E7BB,S1B_IW_SLC__1SDV_20210831T101819_20210831T101846_028488_036651_E7BB-SLC,12,112
S1B_IW_SLC__1SDV_20210819T101843_20210819T101920_028313_0360DA_BF77,S1B_IW_SLC__1SDV_20210819T101843_20210819T101920_028313_0360DA_BF77-SLC,S1B_IW_SLC__1SDV_20210831T101844_20210831T101921_028488_036651_B833,S1B_IW_SLC__1SDV_20210831T101844_20210831T101921_028488_036651_B833-SLC,12,112
S1A_IW_SLC__1SDV_20210825T101912_20210825T101930_039384_04A6EF_832C,S1A_IW_SLC__1SDV_20210825T101912_20210825T101930_039384_04A6EF_832C-SLC,S1A_IW_SLC__1SDV_20210906T101912_20210906T101930_039559_04AD00_6A67,S1A_IW_SLC__1SDV_20210906T101912_20210906T101930_039559_04AD00_6A67-SLC,12,112
S1B_IW_SLC__1SDV_20210831T101819_20210831T101846_028488_036651_E7BB,S1B_IW_SLC__1SDV_20210831T101819_20210831T101846_028488_036651_E7BB-SLC,S1B_IW_SLC__1SDV_20210912T101820_20210912T101846_028663_036BBF_5A31,S1B_IW_SLC__1SDV_20210912T101820_20210912T101846_028663_036BBF_5A31-SLC,12,112
S1B_IW_SLC__1SDV_20210831T101844_20210831T101921_028488_036651_B833,S1B_IW_SLC__1SDV_20210831T101844_20210831T101921_028488_036651_B833-SLC,S1B_IW_SLC__1SDV_20210912T101844_20210912T101922_028663_036BBF_D384,S1B_IW_SLC__1SDV_20210912T101844_20210912T101922_028663_036BBF_D384-SLC,12,112
S1A_IW_SLC__1SDV_20210906T101912_20210906T101930_039559_04AD00_6A67,S1A_IW_SLC__1SDV_20210906T101912_20210906T101930_039559_04AD00_6A67-SLC,S1A_IW_SLC__1SDV_20210918T101913_20210918T101931_039734_04B2EE_A228,S1A_IW_SLC__1SDV_20210918T101913_20210918T101931_039734_04B2EE_A228-SLC,12,112
S1B_IW_SLC__1SDV_20210912T101820_20210912T101846_028663_036BBF_5A31,S1B_IW_SLC__1SDV_20210912T101820_20210912T101846_028663_036BBF_5A31-SLC,S1B_IW_SLC__1SDV_20210924T101820_20210924T101847_028838_037116_5FE2,S1B_IW_SLC__1SDV_20210924T101820_20210924T101847_028838_037116_5FE2-SLC,12,112
S1B_IW_SLC__1SDV_20210912T101844_20210912T101922_028663_036BBF_D384,S1B_IW_SLC__1SDV_20210912T101844_20210912T101922_028663_036BBF_D384-SLC,S1B_IW_SLC__1SDV_20210924T101845_20210924T101922_028838_037116_BEA0,S1B_IW_SLC__1SDV_20210924T101845_20210924T101922_028838_037116_BEA0-SLC,12,112
S1A_IW_SLC__1SDV_20210918T101913_20210918T101931_039734_04B2EE_A228,S1A_IW_SLC__1SDV_20210918T101913_20210918T101931_039734_04B2EE_A228-SLC,S1A_IW_SLC__1SDV_20210930T101913_20210930T101931_039909_04B8F2_729E,S1A_IW_SLC__1SDV_20210930T101913_20210930T101931_039909_04B8F2_729E-SLC,12,112
S1B_IW_SLC__1SDV_20210924T101820_20210924T101847_028838_037116_5FE2,S1B_IW_SLC__1SDV_20210924T101820_20210924T101847_028838_037116_5FE2-SLC,S1B_IW_SLC__1SDV_20211006T101820_20211006T101847_029013_037658_2603,S1B_IW_SLC__1SDV_20211006T101820_20211006T101847_029013_037658_2603-SLC,12,112
S1B_IW_SLC__1SDV_20210924T101845_20210924T101922_028838_037116_BEA0,S1B_IW_SLC__1SDV_20210924T101845_20210924T101922_028838_037116_BEA0-SLC,S1B_IW_SLC__1SDV_20211006T101845_20211006T101922_029013_037658_88FA,S1B_IW_SLC__1SDV_20211006T101845_20211006T101922_029013_037658_88FA-SLC,12,112
S1A_IW_SLC__1SDV_20210930T101913_20210930T101931_039909_04B8F2_729E,S1A_IW_SLC__1SDV_20210930T101913_20210930T101931_039909_04B8F2_729E-SLC,S1A_IW_SLC__1SDV_20211012T101913_20211012T101931_040084_04BF05_8729,S1A_IW_SLC__1SDV_20211012T101913_20211012T101931_040084_04BF05_8729-SLC,12,112
S1B_IW_SLC__1SDV_20211006T101820_20211006T101847_029013_037658_2603,S1B_IW_SLC__1SDV_20211006T101820_20211006T101847_029013_037658_2603-SLC,S1B_IW_SLC__1SDV_20211018T101820_20211018T101847_029188_037BC2_0B29,S1B_IW_SLC__1SDV_20211018T101820_20211018T101847_029188_037BC2_0B29-SLC,12,112
S1B_IW_SLC__1SDV_20211006T101845_20211006T101922_029013_037658_88FA,S1B_IW_SLC__1SDV_20211006T101845_20211006T101922_029013_037658_88FA-SLC,S1B_IW_SLC__1SDV_20211018T101845_20211018T101922_029188_037BC2_7F7C,S1B_IW_SLC__1SDV_20211018T101845_20211018T101922_029188_037BC2_7F7C-SLC,12,112
S1A_IW_SLC__1SDV_20211012T101913_20211012T101931_040084_04BF05_8729,S1A_IW_SLC__1SDV_20211012T101913_20211012T101931_040084_04BF05_8729-SLC,S1A_IW_SLC__1SDV_20211024T101913_20211024T101931_040259_04C521_3D4D,S1A_IW_SLC__1SDV_20211024T101913_20211024T101931_040259_04C521_3D4D-SLC,12,112
S1B_IW_SLC__1SDV_20211018T101820_20211018T101847_029188_037BC2_0B29,S1B_IW_SLC__1SDV_20211018T101820_20211018T101847_029188_037BC2_0B29-SLC,S1B_IW_SLC__1SDV_20211030T101820_20211030T101847_029363_038123_D320,S1B_IW_SLC__1SDV_20211030T101820_20211030T101847_029363_038123_D320-SLC,12,112
S1B_IW_SLC__1SDV_20211018T101845_20211018T101922_029188_037BC2_7F7C,S1B_IW_SLC__1SDV_20211018T101845_20211018T101922_029188_037BC2_7F7C-SLC,S1B_IW_SLC__1SDV_20211030T101845_20211030T101922_029363_038123_D38E,S1B_IW_SLC__1SDV_20211030T101845_20211030T101922_029363_038123_D38E-SLC,12,112
S1A_IW_SLC__1SDV_20211024T101913_20211024T101931_040259_04C521_3D4D,S1A_IW_SLC__1SDV_20211024T101913_20211024T101931_040259_04C521_3D4D-SLC,S1A_IW_SLC__1SDV_20211105T101913_20211105T101931_040434_04CB39_EE14,S1A_IW_SLC__1SDV_20211105T101913_20211105T101931_040434_04CB39_EE14-SLC,12,112
S1B_IW_SLC__1SDV_20211030T101820_20211030T101847_029363_038123_D320,S1B_IW_SLC__1SDV_20211030T101820_20211030T101847_029363_038123_D320-SLC,S1B_IW_SLC__1SDV_20211111T101820_20211111T101847_029538_038680_215A,S1B_IW_SLC__1SDV_20211111T101820_20211111T101847_029538_038680_215A-SLC,12,112
S1B_IW_SLC__1SDV_20211030T101845_20211030T101922_029363_038123_D38E,S1B_IW_SLC__1SDV_20211030T101845_20211030T101922_029363_038123_D38E-SLC,S1B_IW_SLC__1SDV_20211111T101845_20211111T101922_029538_038680_FABD,S1B_IW_SLC__1SDV_20211111T101845_20211111T101922_029538_038680_FABD-SLC,12,112
S1A_IW_SLC__1SDV_20211105T101913_20211105T101931_040434_04CB39_EE14,S1A_IW_SLC__1SDV_20211105T101913_20211105T101931_040434_04CB39_EE14-SLC,S1A_IW_SLC__1SDV_20211117T101913_20211117T101931_040609_04D142_FC7A,S1A_IW_SLC__1SDV_20211117T101913_20211117T101931_040609_04D142_FC7A-SLC,12,112
S1B_IW_SLC__1SDV_20211111T101820_20211111T101847_029538_038680_215A,S1B_IW_SLC__1SDV_20211111T101820_20211111T101847_029538_038680_215A-SLC,S1B_IW_SLC__1SDV_20211123T101820_20211123T101847_029713_038BF1_17B4,S1B_IW_SLC__1SDV_20211123T101820_20211123T101847_029713_038BF1_17B4-SLC,12,112
S1B_IW_SLC__1SDV_20211111T101845_20211111T101922_029538_038680_FABD,S1B_IW_SLC__1SDV_20211111T101845_20211111T101922_029538_038680_FABD-SLC,S1B_IW_SLC__1SDV_20211123T101845_20211123T101922_029713_038BF1_B024,S1B_IW_SLC__1SDV_20211123T101845_20211123T101922_029713_038BF1_B024-SLC,12,112
S1A_IW_SLC__1SDV_20211117T101913_20211117T101931_040609_04D142_FC7A,S1A_IW_SLC__1SDV_20211117T101913_20211117T101931_040609_04D142_FC7A-SLC,S1B_IW_SLC__1SDV_20211205T101819_20211205T101846_029888_039170_126A,S1B_IW_SLC__1SDV_20211205T101819_20211205T101846_029888_039170_126A-SLC,17,112
S1B_IW_SLC__1SDV_20211123T101820_20211123T101847_029713_038BF1_17B4,S1B_IW_SLC__1SDV_20211123T101820_20211123T101847_029713_038BF1_17B4-SLC,S1B_IW_SLC__1SDV_20211205T101844_20211205T101921_029888_039170_CF08,S1B_IW_SLC__1SDV_20211205T101844_20211205T101921_029888_039170_CF08-SLC,12,112
S1B_IW_SLC__1SDV_20211123T101845_20211123T101922_029713_038BF1_B024,S1B_IW_SLC__1SDV_20211123T101845_20211123T101922_029713_038BF1_B024-SLC,S1A_IW_SLC__1SDV_20211211T101912_20211211T101930_040959_04DD64_206C,S1A_IW_SLC__1SDV_20211211T101912_20211211T101930_040959_04DD64_206C-SLC,18,112
